,total_income,pl_ratio,profit_count,loss_count,exit_count,sma,ema,sma_len,ema_len,atr_rot,year,expected
0,208390.56098810572,0.6294416243654822,124,73,69,20,170,15,20,4,2023-01-01,
0,187636.60514120603,0.6631016042780749,124,63,29,60,180,30,35,4,2023-01-01,
0,234225.6193433419,0.490566037735849,104,108,6,50,160,25,35,1,2023-01-01,
0,220147.0884817659,0.6416184971098265,111,62,29,30,190,20,30,3,2023-01-01,
0,47322.5892233229,0.64,32,18,4,30,150,40,10,3,2023-01-01,
0,503050.8223352409,0.693069306930693,280,124,157,60,150,10,15,4,2023-01-01,
0,453371.4277945962,0.5747126436781609,250,185,35,40,180,5,15,2,2023-01-01,
0,206811.9497736804,0.5,121,121,4,20,170,15,25,1,2023-01-01,
0,180160.1752654491,0.4444444444444444,92,115,0,60,180,30,40,1,2023-01-01,
0,284390.6186990907,0.6649746192893401,131,66,21,50,160,25,35,2,2023-01-01,
0,50848.56365443611,0.7906976744186046,34,9,11,30,150,40,10,4,2023-01-01,
0,185221.32306297103,0.6585365853658537,108,56,38,30,190,20,30,4,2023-01-01,
0,428508.55336103746,0.491701244813278,237,245,13,60,150,10,20,1,2023-01-01,
0,422378.57193101663,0.609254498714653,237,152,81,40,180,5,15,3,2023-01-01,
0,330369.5925218307,0.591304347826087,136,94,16,20,170,15,25,2,2023-01-01,
0,268424.81278579985,0.6390243902439025,131,74,2,60,180,30,40,2,2023-01-01,
0,298641.1778331162,0.7891891891891892,146,39,33,50,160,25,35,3,2023-01-01,
0,58799.09453821906,0.6086956521739131,28,18,0,30,150,40,15,1,2023-01-01,
0,182613.80807126308,0.4945054945054945,90,92,8,30,190,20,35,1,2023-01-01,
0,509319.3626190115,0.6165919282511211,275,171,49,60,150,10,20,2,2023-01-01,
0,351329.4725393659,0.6818181818181818,240,112,118,40,180,5,15,4,2023-01-01,
0,275916.37719180295,0.605,121,79,46,20,170,15,25,3,2023-01-01,
0,239744.9546476521,0.6512820512820513,127,68,12,60,180,30,40,3,2023-01-01,
0,245744.2185004193,0.8047337278106509,136,33,49,50,160,25,35,4,2023-01-01,
0,39702.629106671695,0.6888888888888889,31,14,1,30,150,40,15,2,2023-01-01,
0,271277.3158277046,0.6379310344827587,111,63,16,30,190,20,35,2,2023-01-01,
0,514173.8912625772,0.6561743341404358,271,142,82,60,150,10,20,3,2023-01-01,
0,308067.6568056446,0.4710144927536231,195,219,12,40,180,5,20,1,2023-01-01,
0,210870.97212809295,0.6397849462365591,119,67,60,20,170,15,25,4,2023-01-01,
0,178903.51927367723,0.651685393258427,116,62,29,60,180,30,40,4,2023-01-01,
0,214790.06942680315,0.5,95,95,5,50,160,25,40,1,2023-01-01,
0,45229.381300791,0.6666666666666666,28,14,4,30,150,40,15,3,2023-01-01,
0,215801.9969333573,0.6708074534161491,108,53,29,30,190,20,35,3,2023-01-01,
0,472069.8330473788,0.6960227272727273,245,107,143,60,150,10,20,4,2023-01-01,
0,415902.8057677423,0.5732323232323232,227,169,30,40,180,5,20,2,2023-01-01,
0,209885.39685708625,0.5133928571428571,115,109,4,20,170,15,30,1,2023-01-01,
0,270594.93035010854,0.6971428571428572,122,53,20,50,160,25,40,2,2023-01-01,
0,311321.0786821933,0.492836676217765,172,177,3,60,180,35,5,1,2023-01-01,
0,40956.715742928995,0.8055555555555556,29,7,10,30,150,40,15,4,2023-01-01,
0,175794.19435505036,0.6645161290322581,103,52,35,30,190,20,35,4,2023-01-01,
0,382198.3244582035,0.4801864801864802,206,223,12,60,150,10,25,1,2023-01-01,
0,379804.5304284104,0.6112676056338028,217,138,71,40,180,5,20,3,2023-01-01,
0,319196.2290871524,0.5934579439252337,127,87,14,20,170,15,30,2,2023-01-01,
0,286445.70315224375,0.808641975308642,131,31,33,50,160,25,40,3,2023-01-01,
0,360151.7629050433,0.6180758017492711,212,131,9,60,180,35,5,2,2023-01-01,
0,43688.42601197166,0.5789473684210527,22,16,0,30,150,40,20,1,2023-01-01,
0,185491.50223633708,0.5212121212121212,86,79,6,30,190,20,40,1,2023-01-01,
0,458172.76937387383,0.6085858585858586,241,155,45,60,150,10,25,2,2023-01-01,
0,321869.9245524431,0.6890243902439024,226,102,98,40,180,5,20,4,2023-01-01,
0,260536.5634595977,0.6032608695652174,111,73,44,20,170,15,30,3,2023-01-01,
0,239283.2865634976,0.8503401360544217,125,22,48,50,160,25,40,4,2023-01-01,
0,338614.7397097114,0.6366459627329193,205,117,30,60,180,35,5,3,2023-01-01,
0,30274.748592775795,0.6578947368421053,25,13,0,30,150,40,20,2,2023-01-01,
0,268215.8685615618,0.6687898089171974,105,52,14,30,190,20,40,2,2023-01-01,
0,484741.45383943553,0.6794520547945205,248,117,76,60,150,10,25,3,2023-01-01,
0,284966.157727894,0.4692307692307692,183,207,13,40,180,5,25,1,2023-01-01,
0,196103.94249885852,0.6337209302325582,109,63,56,20,170,15,30,4,2023-01-01,
0,303077.945085383,0.4742268041237113,184,204,11,50,160,30,5,1,2023-01-01,
0,255688.2196985683,0.6357388316151202,185,106,61,60,180,35,5,4,2023-01-01,
0,39536.974203353675,0.6944444444444444,25,11,2,30,150,40,20,3,2023-01-01,
0,212871.83140642417,0.6986301369863014,102,44,25,30,190,20,40,3,2023-01-01,
0,466929.8178217808,0.7278481012658228,230,86,125,60,150,10,25,4,2023-01-01,
0,422982.01284788665,0.5833333333333334,217,155,31,40,180,5,25,2,2023-01-01,
0,211117.7151618232,0.5255813953488372,113,102,3,20,170,15,35,1,2023-01-01,
0,423811.7364195287,0.6170212765957447,232,144,23,50,160,30,5,2,2023-01-01,
0,241891.665373688,0.4600638977635782,144,169,3,60,180,35,10,1,2023-01-01,
0,41601.813508264095,0.875,28,4,6,30,150,40,20,4,2023-01-01,
0,175833.92542419804,0.6928571428571428,97,43,31,30,190,20,40,4,2023-01-01,
0,394105.3887023203,0.6231454005934718,210,127,66,40,180,5,25,3,2023-01-01,
0,345410.3440932488,0.4675324675324675,180,205,14,60,150,10,30,1,2023-01-01,
0,319219.96770743653,0.6116504854368932,126,80,12,20,170,15,35,2,2023-01-01,
0,455198.5222408633,0.6966292134831461,248,108,43,50,160,30,5,3,2023-01-01,
0,318890.6793057178,0.5974025974025974,184,124,8,60,180,35,10,2,2023-01-01,
0,26841.950423160204,0.5483870967741935,17,14,0,30,150,40,25,1,2023-01-01,
0,206358.76879651056,0.4941634241245136,127,130,11,30,190,25,5,1,2023-01-01,
0,321633.86372145644,0.6910828025477707,217,97,89,40,180,5,25,4,2023-01-01,
0,433507.2175866776,0.6039325842696629,215,141,43,60,150,10,30,2,2023-01-01,
0,266177.4447929844,0.6166666666666667,111,69,38,20,170,15,35,3,2023-01-01,
0,383441.9367333484,0.7120743034055728,230,93,76,50,160,30,5,4,2023-01-01,
0,287951.00118621346,0.625,180,108,28,60,180,35,10,3,2023-01-01,
0,19558.459072728176,0.6774193548387096,21,10,0,30,150,40,25,2,2023-01-01,
0,292192.0970242827,0.5789473684210527,143,104,21,30,190,25,5,2,2023-01-01,
0,292110.0590390811,0.4823848238482385,178,191,12,40,180,5,30,1,2023-01-01,
0,457941.6783010988,0.6932515337423313,226,100,73,60,150,10,30,3,2023-01-01,
0,201632.16402018335,0.6488095238095238,109,59,50,20,170,15,35,4,2023-01-01,
0,299306.46998547134,0.483076923076923,157,168,12,50,160,30,10,1,2023-01-01,
0,216476.9812771471,0.62109375,159,97,60,60,180,35,10,4,2023-01-01,
0,33336.651582806706,0.7,21,9,1,30,150,40,25,3,2023-01-01,
0,287117.9363415759,0.6339285714285714,142,82,44,30,190,25,5,3,2023-01-01,
0,419019.12719763286,0.5932203389830508,210,144,27,40,180,5,30,2,2023-01-01,
0,420070.881934798,0.7472924187725631,207,70,122,60,150,10,30,4,2023-01-01,
0,197386.10427888157,0.5114155251141552,112,107,3,20,170,15,40,1,2023-01-01,
0,365232.24267682945,0.6166134185303515,193,120,24,50,160,30,10,2,2023-01-01,
0,243214.03231458203,0.4671280276816609,135,154,2,60,180,35,15,1,2023-01-01,
0,35225.188025254836,0.8846153846153846,23,3,5,30,150,40,25,4,2023-01-01,
0,258269.72408093544,0.642512077294686,133,74,61,30,190,25,5,4,2023-01-01,
0,384641.34107437305,0.6304347826086957,203,119,59,40,180,5,30,3,2023-01-01,
0,281360.1712523537,0.4773413897280967,158,173,14,60,150,10,35,1,2023-01-01,
0,309765.86282350414,0.6,126,84,12,20,170,15,40,2,2023-01-01,
0,384366.07353081286,0.7080536912751678,211,87,39,50,160,30,10,3,2023-01-01,
0,298275.8464719407,0.5985915492957746,170,114,7,60,180,35,15,2,2023-01-01,
0,24150.03596104041,0.5357142857142857,15,13,0,30,150,40,30,1,2023-01-01,
0,177652.92642138878,0.4890829694323144,112,117,12,30,190,25,10,1,2023-01-01,
0,311629.8740272793,0.6943521594684385,209,92,80,40,180,5,30,4,2023-01-01,
0,367657.15299388766,0.6212624584717608,187,114,44,60,150,10,35,2,2023-01-01,
0,258452.4617375621,0.6108108108108108,113,72,37,20,170,15,40,3,2023-01-01,
0,331289.89853596705,0.7228464419475655,193,74,70,50,160,30,10,4,2023-01-01,
0,281554.28729437274,0.630188679245283,167,98,26,60,180,35,15,3,2023-01-01,
0,17717.04661748844,0.6785714285714286,19,9,0,30,150,40,30,2,2023-01-01,
0,271067.11679214047,0.5656108597285068,125,96,20,30,190,25,10,2,2023-01-01,
0,293491.0347595039,0.4805555555555555,173,187,11,40,180,5,35,1,2023-01-01,
0,397370.7598115234,0.7028985507246377,194,82,69,60,150,10,35,3,2023-01-01,
0,193618.00243000677,0.632183908045977,110,64,48,20,170,15,40,4,2023-01-01,
0,261293.4028350847,0.4788732394366197,136,148,10,50,160,30,15,1,2023-01-01,
0,224242.3731436516,0.6428571428571429,153,85,53,60,180,35,15,4,2023-01-01,
0,32719.67539554828,0.7307692307692307,19,7,2,30,150,40,30,3,2023-01-01,
0,262917.9073992715,0.6363636363636364,126,72,43,30,190,25,10,3,2023-01-01,
0,406545.3315648601,0.5994236311239193,208,139,24,40,180,5,35,2,2023-01-01,
0,388279.2322642115,0.7758620689655172,180,52,113,60,150,10,35,4,2023-01-01,
0,235214.1863430048,0.4545454545454545,140,168,9,20,170,20,5,1,2023-01-01,
0,318086.30598973593,0.6222222222222222,168,102,24,50,160,30,15,2,2023-01-01,
0,223827.67321560273,0.4823529411764706,123,132,2,60,180,35,20,1,2023-01-01,
0,35383.82029640043,0.9166666666666666,22,2,4,30,150,40,30,4,2023-01-01,
0,221598.1615995339,0.6358695652173914,117,67,57,30,190,25,10,4,2023-01-01,
0,374512.99321631866,0.6253968253968254,197,118,56,40,180,5,35,3,2023-01-01,
0,282217.00079229346,0.4949832775919732,148,151,12,60,150,10,40,1,2023-01-01,
0,320898.05305145314,0.5582191780821918,163,129,25,20,170,20,5,2,2023-01-01,
0,335488.66329251905,0.7325581395348837,189,69,36,50,160,30,15,3,2023-01-01,
0,274903.8504123927,0.601593625498008,151,100,6,60,180,35,20,2,2023-01-01,
0,27599.9952264395,0.625,15,9,0,30,150,40,35,1,2023-01-01,
0,148096.08089882025,0.470873786407767,97,109,9,30,190,25,15,1,2023-01-01,
0,294352.44643227325,0.6825938566552902,200,93,78,40,180,5,35,4,2023-01-01,
0,334510.1150030268,0.6162361623616236,167,104,40,60,150,10,40,2,2023-01-01,
0,265256.45290721004,0.583011583011583,151,108,58,20,170,20,5,3,2023-01-01,
0,294470.18040449027,0.7393162393162394,173,61,60,50,160,30,15,4,2023-01-01,
0,244016.57927545352,0.6180257510729614,144,89,24,60,180,35,20,3,2023-01-01,
0,19806.404827111583,0.75,18,6,0,30,150,40,35,2,2023-01-01,
0,232675.8897714271,0.5577889447236181,111,88,16,30,190,25,15,2,2023-01-01,
0,277958.981635986,0.471976401179941,160,179,13,40,180,5,40,1,2023-01-01,
0,365759.44393464783,0.7090163934426229,173,71,67,60,150,10,40,3,2023-01-01,
0,215754.29328446108,0.6406926406926406,148,83,86,20,170,20,5,4,2023-01-01,
0,257226.70936008013,0.488,122,128,7,50,160,30,20,1,2023-01-01,
0,187062.25128210292,0.6298076923076923,131,77,49,60,180,35,20,4,2023-01-01,
0,34818.97253827774,0.8636363636363636,19,3,2,30,150,40,35,3,2023-01-01,
0,233743.38710652167,0.6089385474860335,109,70,36,30,190,25,15,3,2023-01-01,
0,392162.15666942735,0.5945121951219512,195,133,24,40,180,5,40,2,2023-01-01,
0,369000.7550061781,0.780952380952381,164,46,101,60,150,10,40,4,2023-01-01,
0,150797.0148538638,0.4406779661016949,104,132,5,20,170,20,10,1,2023-01-01,
0,294444.55970684235,0.6286919831223629,149,88,20,50,160,30,20,2,2023-01-01,
0,196410.05713604944,0.4657534246575342,102,117,2,60,180,35,25,1,2023-01-01,
0,34763.27899419043,1.0,21,0,3,30,150,40,35,4,2023-01-01,
0,181228.5482795937,0.6204819277108434,103,63,49,30,190,25,15,4,2023-01-01,
0,360360.14244295494,0.6179401993355482,186,115,51,40,180,5,40,3,2023-01-01,
0,522130.11615097726,0.4832605531295487,332,355,8,60,150,15,5,1,2023-01-01,
0,257368.5231875957,0.5357142857142857,120,104,17,20,170,20,10,2,2023-01-01,
0,299858.1023100801,0.7321428571428571,164,60,33,50,160,30,20,3,2023-01-01,
0,253153.77263266925,0.6111111111111112,132,84,5,60,180,35,25,2,2023-01-01,
0,27184.43274011615,0.6,15,10,0,30,150,40,40,1,2023-01-01,
0,176723.3751520149,0.5054347826086957,93,91,9,30,190,25,20,1,2023-01-01,
0,288206.4843308291,0.6832740213523132,192,89,71,40,180,5,40,4,2023-01-01,
0,684577.306413621,0.598159509202454,390,262,43,60,150,15,5,2,2023-01-01,
0,177419.31006048288,0.56,112,88,41,20,170,20,10,3,2023-01-01,
0,262896.68899465044,0.755,151,49,57,50,160,30,20,4,2023-01-01,
0,218331.89097764125,0.6331658291457286,126,73,22,60,180,35,25,3,2023-01-01,
0,22122.713460226652,0.76,19,6,0,30,150,40,40,2,2023-01-01,
0,236368.92209151707,0.5842696629213483,104,74,15,30,190,25,20,2,2023-01-01,
0,373634.32484721864,0.4701492537313433,252,284,15,40,180,10,5,1,2023-01-01,
0,675574.5385327929,0.6595394736842105,401,207,87,60,150,15,5,3,2023-01-01,
0,158629.1065401641,0.6290322580645161,117,69,55,20,170,20,10,4,2023-01-01,
0,250668.89748639852,0.4759825327510917,109,120,7,50,160,30,25,1,2023-01-01,
0,170815.3650044098,0.6483516483516484,118,64,39,60,180,35,25,4,2023-01-01,
0,36436.710611313865,0.8695652173913043,20,3,2,30,150,40,40,3,2023-01-01,
0,228138.69468213132,0.6049382716049383,98,64,31,30,190,25,20,3,2023-01-01,
0,477372.02381849464,0.5794573643410853,299,217,35,40,180,10,5,2,2023-01-01,
0,634622.1274710334,0.6765249537892791,366,175,154,60,150,15,5,4,2023-01-01,
0,157460.92743465025,0.4676616915422885,94,107,4,20,170,20,15,1,2023-01-01,
0,282581.03561904974,0.6451612903225806,140,77,19,50,160,30,25,2,2023-01-01,
0,193795.8754143296,0.4702970297029702,95,107,1,60,180,35,30,1,2023-01-01,
0,36208.9865683033,1.0,22,0,3,30,150,40,40,4,2023-01-01,
0,190999.882240024,0.6291390728476821,95,56,42,30,190,25,20,4,2023-01-01,
0,459312.5619015061,0.6162046908315565,289,180,82,40,180,10,5,3,2023-01-01,
0,503080.24778681307,0.5008665511265165,289,288,8,60,150,15,10,1,2023-01-01,
0,244130.10668829564,0.574468085106383,108,80,17,20,170,20,15,2,2023-01-01,
0,299822.9032431006,0.7391304347826086,153,54,29,50,160,30,25,3,2023-01-01,
0,250734.4428391267,0.625,125,75,3,60,180,35,30,2,2023-01-01,
0,397642.8945592221,0.4683357879234168,318,361,20,30,160,5,5,1,2023-01-01,
0,151581.2343588519,0.5059523809523809,85,83,8,30,190,25,25,1,2023-01-01,
0,387282.89638085465,0.6635514018691588,284,144,123,40,180,10,5,4,2023-01-01,
0,605833.3904116141,0.6043956043956044,330,216,39,60,150,15,10,2,2023-01-01,
0,185508.82883862636,0.608433734939759,101,65,39,20,170,20,15,3,2023-01-01,
0,230592.03972304735,0.7580645161290323,141,45,50,50,160,30,25,4,2023-01-01,
0,221592.1048949554,0.6577540106951871,123,64,16,60,180,35,30,3,2023-01-01,
0,566861.0541983504,0.569620253164557,360,272,67,30,160,5,5,2,2023-01-01,
0,228868.9894193666,0.6134969325153374,100,63,13,30,190,25,25,2,2023-01-01,
0,329360.1103263594,0.474025974025974,219,243,14,40,180,10,10,1,2023-01-01,
0,591594.3534956477,0.6633663366336634,335,170,80,60,150,15,10,3,2023-01-01,
0,155118.29502086595,0.6601307189542484,101,52,52,20,170,20,15,4,2023-01-01,
0,220433.27337768284,0.5,105,105,7,50,160,30,30,1,2023-01-01,
0,167602.86185698622,0.6529411764705882,111,59,33,60,180,35,30,4,2023-01-01,
0,574193.3762108,0.6092362344582594,343,220,136,30,160,5,5,3,2023-01-01,
0,215502.4159871016,0.6209150326797386,95,58,23,30,190,25,25,3,2023-01-01,
0,442455.0682072756,0.5900900900900901,262,182,32,40,180,10,10,2,2023-01-01,
0,544814.9831680104,0.691609977324263,305,136,144,60,150,15,10,4,2023-01-01,
0,157028.61688613187,0.4835164835164835,88,94,3,20,170,20,20,1,2023-01-01,
0,257927.3150722157,0.6331658291457286,126,73,18,50,160,30,30,2,2023-01-01,
0,189859.78479658696,0.4787234042553192,90,98,1,60,180,35,35,1,2023-01-01,
0,581236.4000453398,0.6754032258064516,335,161,203,30,160,5,5,4,2023-01-01,
0,177188.2435265588,0.6363636363636364,91,52,33,30,190,25,25,4,2023-01-01,
0,402565.71238412074,0.6165413533834586,246,153,77,40,180,10,10,3,2023-01-01,
0,228657.4773920215,0.5697674418604651,98,74,13,20,170,20,20,2,2023-01-01,
0,429443.98866500193,0.4960159362549801,249,253,8,60,150,15,15,1,2023-01-01,
0,268164.62552543235,0.7513227513227513,142,47,28,50,160,30,30,3,2023-01-01,
0,250108.80581449508,0.6577540106951871,123,64,2,60,180,35,35,2,2023-01-01,
0,329700.18722322,0.469244288224956,267,302,18,30,160,5,10,1,2023-01-01,
0,133289.20045060077,0.5135135135135135,76,72,8,30,190,25,30,1,2023-01-01,
0,318894.98834454257,0.6620498614958449,239,122,115,40,180,10,10,4,2023-01-01,
0,180194.98014755227,0.5960264900662252,90,61,34,20,170,20,20,3,2023-01-01,
0,524478.8363809127,0.6063829787234043,285,185,40,60,150,15,15,2,2023-01-01,
0,208061.33820837067,0.7588235294117647,129,41,47,50,160,30,30,4,2023-01-01,
0,210741.68607989943,0.6761363636363636,119,57,13,60,180,35,35,3,2023-01-01,
0,479206.12441372534,0.5635673624288425,297,230,60,30,160,5,10,2,2023-01-01,
0,217072.26383433133,0.6388888888888888,92,52,12,30,190,25,30,2,2023-01-01,
0,305651.33785375964,0.4790123456790123,194,211,14,40,180,10,15,1,2023-01-01,
0,125637.62484874132,0.6312056737588653,89,52,44,20,170,20,20,4,2023-01-01,
0,522192.7623543216,0.6598173515981736,289,149,72,60,150,15,15,3,2023-01-01,
0,201030.2798271193,0.4945054945054945,90,92,6,50,160,30,35,1,2023-01-01,
0,165468.81362197112,0.6666666666666666,108,54,27,60,180,35,35,4,2023-01-01,
0,496558.2864790334,0.6119402985074627,287,182,118,30,160,5,10,3,2023-01-01,
0,198130.83225945712,0.635036496350365,87,50,19,30,190,25,30,3,2023-01-01,
0,422187.6103651665,0.5824742268041238,226,162,31,40,180,10,15,2,2023-01-01,
0,157369.26973081724,0.5,86,86,3,20,170,20,25,1,2023-01-01,
0,477533.61341885687,0.6896551724137931,260,117,133,60,150,15,15,4,2023-01-01,
0,247271.86768753757,0.6549707602339181,112,59,17,50,160,30,35,2,2023-01-01,
0,180064.21958101046,0.4662921348314606,83,95,1,60,180,35,40,1,2023-01-01,
0,496060.36288958066,0.6909975669099757,284,127,176,30,160,5,10,4,2023-01-01,
0,158499.85350964783,0.6434108527131783,83,46,27,30,190,25,30,4,2023-01-01,
0,385939.0936596013,0.6164772727272727,217,135,67,40,180,10,15,3,2023-01-01,
0,221494.04726554628,0.5679012345679012,92,70,13,20,170,20,25,2,2023-01-01,
0,420204.79762230814,0.5079726651480638,223,216,7,60,150,15,20,1,2023-01-01,
0,256912.84907366,0.7763975155279503,125,36,27,50,160,30,35,3,2023-01-01,
0,240700.1306069518,0.6647727272727273,117,59,3,60,180,35,40,2,2023-01-01,
0,272022.1581495041,0.4624746450304259,228,265,16,30,160,5,15,1,2023-01-01,
0,125110.02523017226,0.5255474452554745,72,65,7,30,190,25,35,1,2023-01-01,
0,307187.29385970643,0.677115987460815,216,103,100,40,180,10,15,4,2023-01-01,
0,171129.46841201597,0.5944055944055944,85,58,32,20,170,20,25,3,2023-01-01,
0,491392.4847562085,0.6210268948655256,254,155,37,60,150,15,20,2,2023-01-01,
0,202535.02564616225,0.7919463087248322,118,31,39,50,160,30,35,4,2023-01-01,
0,210851.4483353601,0.6666666666666666,112,56,11,60,180,35,40,3,2023-01-01,
0,413561.888264937,0.562363238512035,257,200,52,30,160,5,15,2,2023-01-01,
0,205855.50972297223,0.6268656716417911,84,50,10,30,190,25,35,2,2023-01-01,
0,275733.6387016751,0.4754098360655737,174,192,12,40,180,10,20,1,2023-01-01,
0,131328.74782395543,0.6397058823529411,87,49,39,20,170,20,25,4,2023-01-01,
0,477898.49813914415,0.6614173228346457,252,129,65,60,150,15,20,3,2023-01-01,
0,180015.20681675756,0.5,81,81,5,50,160,30,40,1,2023-01-01,
0,160639.18222778878,0.6644736842105263,101,51,27,60,180,35,40,4,2023-01-01,
0,192946.3751003082,0.672,84,41,19,30,190,25,35,3,2023-01-01,
0,430378.1414477565,0.6094527363184079,245,157,107,30,160,5,15,3,2023-01-01,
0,381743.3720526774,0.5754985754985755,202,149,27,40,180,10,20,2,2023-01-01,
0,161799.14440517544,0.5192307692307693,81,75,3,20,170,20,30,1,2023-01-01,
0,445977.0319144525,0.6941896024464832,227,100,119,60,150,15,20,4,2023-01-01,
0,232157.2896798941,0.6821192052980133,103,48,16,50,160,30,40,2,2023-01-01,
0,235481.82786439772,0.4895104895104895,140,146,1,60,180,40,5,1,2023-01-01,
0,148859.2478959175,0.65,78,42,24,30,190,25,35,4,2023-01-01,
0,431224.8583986764,0.6837606837606838,240,111,158,30,160,5,15,4,2023-01-01,
0,339945.4666760928,0.6175548589341693,197,122,59,40,180,10,20,3,2023-01-01,
0,216288.9335821389,0.5743243243243243,85,63,11,20,170,20,30,2,2023-01-01,
0,245070.98980478605,0.7928571428571428,111,29,27,50,160,30,40,3,2023-01-01,
0,375742.05635195714,0.4987146529562982,194,195,6,60,150,15,25,1,2023-01-01,
0,289812.64210928296,0.6285714285714286,176,104,7,60,180,40,5,2,2023-01-01,
0,126562.79428868518,0.5619834710743802,68,53,5,30,190,25,40,1,2023-01-01,
0,235809.2610420327,0.4582392776523702,203,240,13,30,160,5,20,1,2023-01-01,
0,275612.1488368078,0.6813559322033899,201,94,83,40,180,10,20,4,2023-01-01,
0,167507.80713865778,0.6046511627906976,78,51,30,20,170,20,30,3,2023-01-01,
